dataset_id,model,cp_method,m_minority,metric,n,mean,median,sd_ddof1,iqr,q25,q75,min,max,across_seed_boot_ci_low,across_seed_boot_ci_high,uncertainty_type
openml_1590_adult,logistic_regression,class_conditional_cp,100,coverage_disparity,10,0.01638125214476749,0.008589919762528098,0.01904231564298553,0.010006401638156304,0.007118642350802146,0.01712504398895845,0.001156692325021802,0.06707888795912997,0.007733547553949126,0.02886506544555505,across_seed_bootstrap_exploratory
openml_1590_adult,logistic_regression,class_conditional_cp,100,singleton_rate,10,0.8070222131231446,0.8216808271061521,0.04960238910302919,0.0610349063363701,0.780683795680213,0.841718702016583,0.6981267274030095,0.8595557375371071,0.7761080970416624,0.8328283345275873,across_seed_bootstrap_exploratory
openml_1590_adult,logistic_regression,class_conditional_cp,100,average_set_size,10,1.1929777868768554,1.1783191728938478,0.04960238910302919,0.06103490633637021,1.158281297983417,1.2193162043197872,1.1404442624628928,1.3018732725969904,1.1666188965093665,1.2244761490428908,across_seed_bootstrap_exploratory
openml_1590_adult,logistic_regression,class_conditional_cp,100,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,across_seed_bootstrap_exploratory
openml_1590_adult,logistic_regression,class_conditional_cp,100,doubleton_rate,10,0.19297778687685535,0.17831917289384788,0.0496023891030292,0.061034906336370126,0.15828129798341695,0.21931620431978707,0.14044426246289282,0.3018732725969905,0.16618845327054968,0.22438376497082602,across_seed_bootstrap_exploratory
openml_1590_adult,logistic_regression,class_conditional_cp,100,coverage_overall,10,0.9058040741119869,0.9050056300542533,0.015093203790052129,0.021598935407923014,0.8949483058654929,0.9165472412734159,0.8862729040843484,0.9302896918824854,0.8971232981881463,0.9146995598321219,across_seed_bootstrap_exploratory
openml_1590_adult,logistic_regression,class_conditional_cp,100,auroc,10,0.9041523274461516,0.903850353390917,0.0026131287684705994,0.003994836326539519,0.9019397547830689,0.9059345911096084,0.9008418367141373,0.9084581859983822,0.9026657769299054,0.9057097869547255,across_seed_bootstrap_exploratory
openml_1590_adult,logistic_regression,class_conditional_cp,100,auprc,10,0.7600133791418023,0.7597410471556382,0.007233681135490548,0.0043196357594340595,0.7561088454771898,0.7604284812366239,0.7508322913088379,0.7743042211833209,0.7560965808487248,0.7645240510355542,across_seed_bootstrap_exploratory
openml_1590_adult,logistic_regression,class_conditional_cp,100,q_minority,10,0.8268173154281332,0.8259352459641788,0.0403165484147943,0.049237166990510506,0.8012870509300929,0.8505242179206034,0.7546944812499321,0.9016122312062086,0.8036489887329186,0.8507195265726865,across_seed_bootstrap_exploratory
openml_1590_adult,logistic_regression,class_conditional_cp,100,q_majority,10,0.4303041230549848,0.421498452308699,0.0441612449159383,0.08057724490480811,0.396561310840826,0.47713855574563413,0.3714163225207786,0.48088205643218385,0.4046461706819941,0.45626457515030544,across_seed_bootstrap_exploratory
openml_1590_adult,logistic_regression,class_conditional_cp,100,threshold_gap,10,0.39651319237314847,0.41960958359955214,0.049977205940815166,0.05168784104975366,0.37433548636390146,0.4260233274136551,0.27474601857808534,0.4392506244354688,0.3640135749489768,0.42204757197844384,across_seed_bootstrap_exploratory
openml_1590_adult,logistic_regression,class_conditional_cp,100,threshold_sum,10,1.257121438483118,1.2411373697212338,0.06821699307038695,0.09243548386918898,1.2145350333440594,1.3069705172132484,1.174019292841773,1.3820917018550305,1.218950765744551,1.298626707056952,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,10,coverage_minority,10,0.5869118905047049,0.5846877673224978,0.047243550415719336,0.06287425149700598,0.5465141146278871,0.6093883661248931,0.5239520958083832,0.6693755346449958,0.5600930282292557,0.6157399486740804,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,10,coverage_majority,10,0.9168348809043196,0.9165657381240748,0.017927369626801585,0.017595209258511768,0.9035123132821962,0.9211075225407079,0.8914008881711748,0.9449603014399138,0.9066071188265374,0.9276140492531288,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,10,coverage_disparity,10,0.32992299039961487,0.333627398873169,0.030446478936701663,0.040131686566310276,0.31077715668495753,0.3509088432512678,0.27558476679491806,0.3744465046491595,0.31184877822070833,0.3470997275303479,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,10,singleton_rate,10,0.9348244446719212,0.9354591053331969,0.03763917005168215,0.04481011362473131,0.9057477735694544,0.9505578871941857,0.8859658102159893,0.9957006858429727,0.9129695977070325,0.9569456955676118,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,10,average_set_size,10,0.937588289487153,0.9354591053331969,0.04252669505597568,0.04481011362473131,0.9057477735694544,0.9505578871941857,0.8859658102159893,1.0138192240761592,0.91368589415498,0.9637631794451836,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,10,empty_rate,10,0.0637936329204627,0.06454089466680316,0.03991887225204373,0.0448101136247313,0.04944211280581431,0.09425222643054561,0.0,0.11403418978401064,0.040167366158255696,0.08653930801514993,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,10,doubleton_rate,10,0.001381922407615928,0.0,0.00437002235768995,0.0,0.0,0.0,0.0,0.01381922407615928,0.0,0.004145767222847784,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,10,coverage_overall,10,0.8378749104309551,0.8384174429317228,0.024695831505939958,0.027766403930801542,0.8180468829972362,0.8458132869280377,0.8065308629337701,0.8790050158665166,0.8237890265124372,0.8525033268502406,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,10,auroc,10,0.9284929132449674,0.9288039930289949,0.0025326696922889644,0.0029486919810532974,0.9271067056152416,0.9300553975962949,0.9243265012739388,0.9326213770049152,0.9269706639693679,0.9299334223444224,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,10,auprc,10,0.8284324955210802,0.8279070490705531,0.0055140314730111545,0.006103136255537045,0.825553262042791,0.831656398298328,0.8204580599949844,0.836452611525935,0.8251889000870817,0.8317126661991235,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,10,q_global,10,0.42664106488227843,0.4191281795501709,0.04821927274729215,0.04178759455680847,0.39639967679977417,0.43818727135658264,0.369537353515625,0.5174403190612793,0.40022194385528564,0.4567319054901599,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,20,coverage_minority,10,0.6113344739093243,0.6067151411462789,0.0493756494204262,0.07068006843455943,0.5832976903336184,0.6539777587681779,0.5406330196749358,0.679213002566296,0.5824208725406331,0.6403336184773311,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,20,coverage_majority,10,0.9271565065267126,0.9226887363746468,0.017267379172615005,0.024189207374512134,0.918214237653075,0.9424034450275871,0.901090028259992,0.9533037276275064,0.9173058807697485,0.9373708114654825,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,20,coverage_disparity,10,0.3158220326173882,0.31568773175144604,0.03282731359579324,0.045977857998749594,0.28930876064354366,0.33528661864229325,0.2677658697254548,0.36060182535902874,0.2966950848001212,0.33505361386345484,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,20,singleton_rate,10,0.9512027843177397,0.9524516327157335,0.02968280091134991,0.0408946668031529,0.9351520114648377,0.9760466782679906,0.9014228682567305,0.9931415702733135,0.9336367591360425,0.9680624936022111,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,20,average_set_size,10,0.9613983007472617,0.9524516327157335,0.04325684115567694,0.0626983314566486,0.9351520114648377,0.9978503429214863,0.9014228682567305,1.0222131231446412,0.9366565155082404,0.9872865697614904,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,20,empty_rate,10,0.04369945746749923,0.047548367284266556,0.035939052987198225,0.05755450916163374,0.007293479373528509,0.06484798853516224,0.0,0.09857713174326953,0.02277612856996622,0.06452067765380283,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,20,doubleton_rate,10,0.005097758214760979,0.0,0.009192168337150383,0.005143822295014843,0.0,0.005143822295014843,0.0,0.022213123144641213,0.0,0.011045142798648787,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,20,coverage_overall,10,0.8515712969597707,0.8467601596888116,0.024780885089008657,0.03600675606510384,0.8382127136861501,0.874219469751254,0.8148223973794656,0.8857610809704166,0.8374654519398096,0.8663322755655646,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,20,auroc,10,0.9284929132449674,0.9288039930289949,0.0025326696922889644,0.0029486919810532974,0.9271067056152416,0.9300553975962949,0.9243265012739388,0.9326213770049152,0.9269961576357062,0.9299795580849376,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,20,auprc,10,0.8284324955210802,0.8279070490705531,0.0055140314730111545,0.006103136255537045,0.825553262042791,0.831656398298328,0.8204580599949844,0.836452611525935,0.8252672033659747,0.8316824168878313,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,20,q_global,10,0.4551569879055023,0.4413849711418152,0.049945847961676164,0.07486306130886078,0.42361608147621155,0.4984791427850723,0.3938601016998291,0.5278486013412476,0.42697532013058664,0.4850599087774753,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,50,coverage_minority,10,0.6906330196749357,0.6907613344739093,0.022561585243303366,0.03678357570573143,0.6740804106073567,0.7108639863130881,0.6544054747647562,0.72027373823781,0.677202737382378,0.7035928143712574,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,50,coverage_majority,10,0.9534652132956534,0.9553222984793432,0.006577285201234867,0.006089355403041341,0.9511169425380164,0.9572062979410577,0.9393083030547705,0.9615125824249765,0.9493338716188939,0.957058269411923,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,50,coverage_disparity,10,0.2628321936207175,0.26516653526098505,0.01750835261684882,0.02575108160747544,0.2489977366911025,0.27474881829857795,0.23518313163165572,0.2852207805393884,0.2525180892900168,0.2728260590532413,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,50,singleton_rate,10,0.9615211382946054,0.9578257754120176,0.019478675466001055,0.02484901218139013,0.94797318046883,0.9728221926502201,0.9387859555737537,0.9986692599037773,0.9507933258265944,0.9734977991606101,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,50,average_set_size,10,1.03821271368615,1.0421742245879824,0.020052382208218075,0.024849012181390018,1.02717780734978,1.05202681953117,0.9986692599037773,1.0612140444262463,1.0257651755553283,1.049104565462176,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,50,empty_rate,10,0.00013307400962227456,0.0,0.00042081696777755077,0.0,0.0,0.0,0.0,0.0013307400962227454,0.0,0.0003992220288668236,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,50,doubleton_rate,10,0.038345787695772335,0.042174224587982395,0.01976313052496382,0.02484901218139011,0.027177807349779915,0.05202681953117003,0.0,0.06121404442624629,0.02622530453475279,0.049114801924454894,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,50,coverage_overall,10,0.8905619817790971,0.8930289691882486,0.009946116053610614,0.014023953321732008,0.8839952912273519,0.8980192445490839,0.8711229399119664,0.9026512437301668,0.884512232572423,0.8960794349472823,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,50,auroc,10,0.9284929132449674,0.9288039930289949,0.0025326696922889644,0.0029486919810532974,0.9271067056152416,0.9300553975962949,0.9243265012739388,0.9326213770049152,0.9269947537159375,0.9299315934282886,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,50,auprc,10,0.8284324955210802,0.8279070490705531,0.0055140314730111545,0.006103136255537045,0.825553262042791,0.831656398298328,0.8204580599949844,0.836452611525935,0.8252473213853406,0.8316897931978139,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,50,q_global,10,0.5460353374481202,0.5508889406919479,0.025536357246145468,0.03534021973609924,0.5296700447797775,0.5650102645158768,0.49821949005126953,0.5782818496227264,0.5302670717984438,0.5600439761579037,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,100,coverage_minority,10,0.768562874251497,0.775235243798118,0.02923835045890708,0.01668092386655262,0.7628314798973481,0.7795124037639007,0.7065868263473054,0.8139435414884517,0.7500844739093241,0.7847305389221557,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,100,coverage_majority,10,0.9717130937962588,0.9721437222446507,0.006877579672116143,0.004676355806755517,0.970024222850222,0.9747005786569776,0.9594940115731395,0.9827748620643251,0.9675006728569505,0.9756560355268469,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,100,coverage_disparity,10,0.20315021954476192,0.19825419234775732,0.022617028417548885,0.014268279865668004,0.19309267732485896,0.20736095719052697,0.16883132057587336,0.2529071852258341,0.190832824517641,0.21718429454028096,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,100,singleton_rate,10,0.8816255502098475,0.8804381205855256,0.0342593593020629,0.022187531988944742,0.8671051284676016,0.8892926604565463,0.8300747261746341,0.9501484287030403,0.8624925785648481,0.902395332173201,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,100,average_set_size,10,1.1183744497901524,1.1195618794144744,0.03425935930206292,0.022187531988944853,1.1107073395434537,1.1328948715323985,1.0498515712969598,1.169925273825366,1.0973485003582764,1.1376909100214967,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,100,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,100,doubleton_rate,10,0.11837444979015252,0.11956187941447435,0.03425935930206289,0.022187531988944617,0.11070733954345378,0.1328948715323984,0.049851571296959774,0.16992527382536596,0.09701095301463815,0.13785443750639778,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,100,coverage_overall,10,0.923093458900604,0.9250690961203808,0.012143055363233448,0.007267888217831975,0.9205650527177808,0.9278329409356127,0.8989661173098578,0.9423687173712765,0.9156310778994781,0.9299416521650118,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,100,auroc,10,0.9284929132449674,0.9288039930289949,0.0025326696922889644,0.0029486919810532974,0.9271067056152416,0.9300553975962949,0.9243265012739388,0.9326213770049152,0.9269779309971096,0.929940303947155,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,100,auprc,10,0.8284324955210802,0.8279070490705531,0.0055140314730111545,0.006103136255537045,0.825553262042791,0.831656398298328,0.8204580599949844,0.836452611525935,0.8251921729205045,0.8316840628424231,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,global_split_cp,100,q_global,10,0.6351927131414413,0.6404329836368561,0.03578566710496152,0.024363607168197632,0.6266995146870613,0.6510631218552589,0.559820681810379,0.685725748538971,0.6126385376602411,0.6548096179962158,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,10,coverage_minority,10,0.9384088964927289,0.9332763045337895,0.03898242794441831,0.04309238665526083,0.9233319076133448,0.9664242942686057,0.8605645851154833,1.0,0.9147989734816082,0.9604373396065012,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,10,coverage_majority,10,0.9056116269681065,0.9058000269142781,0.018069151328319745,0.020286637060960788,0.895673529807563,0.9159601668685238,0.8790203202799085,0.9391737316646481,0.8953438299017629,0.9164042524559278,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,10,coverage_disparity,10,0.04421281435053648,0.03249668838112457,0.03100377738633423,0.036032612092845306,0.020136539309638407,0.056169151402483714,0.013515100256836887,0.09917911452025296,0.0272609754825662,0.0637064903585757,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,10,singleton_rate,10,0.758122632818098,0.8219879209745111,0.18257932117845435,0.07690142286825674,0.7712662503838673,0.848167673252124,0.2728017197256628,0.8943597092844713,0.6351901422868257,0.8399736411096324,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,10,average_set_size,10,1.241877367181902,1.1780120790254887,0.18257932117845432,0.07690142286825652,1.151832326747876,1.2287337496161326,1.1056402907155287,1.727198280274337,1.1596273927730576,1.363046627085679,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,10,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,10,doubleton_rate,10,0.24187736718190198,0.17801207902548877,0.18257932117845435,0.07690142286825677,0.15183232674787592,0.2287337496161327,0.10564029071552872,0.7271982802743372,0.15922817074419082,0.3614395025079333,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,10,coverage_overall,10,0.913460947896407,0.9089978503429215,0.016100537528654365,0.020780018425632152,0.9014228682567305,0.9222028866823626,0.8973282833452759,0.9477940423789538,0.9048111372709592,0.9235848090899784,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,10,auroc,10,0.9284929132449674,0.9288039930289949,0.0025326696922889644,0.0029486919810532974,0.9271067056152416,0.9300553975962949,0.9243265012739388,0.9326213770049152,0.9270058783753216,0.929951431556404,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,10,auprc,10,0.8284324955210802,0.8279070490705531,0.0055140314730111545,0.006103136255537045,0.825553262042791,0.831656398298328,0.8204580599949844,0.836452611525935,0.8252170129030061,0.8317801057368763,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,10,q_minority,10,0.8790580455301097,0.8652688711881638,0.07184002970143824,0.08060848247259855,0.8465391993522644,0.927147681824863,0.7421079874038696,0.9995482862868812,0.8361117746766104,0.9215938307315082,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,10,q_majority,10,0.39755484461784363,0.38887104392051697,0.04555216583447865,0.033293649554252625,0.37853339314460754,0.41182704269886017,0.32970303297042847,0.49748682975769043,0.3726809565722942,0.42666762188076973,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,10,threshold_gap,10,0.48150320091226606,0.46764472126960754,0.08646651863974494,0.04305468127131462,0.4548558369278908,0.4979105181992054,0.31002819538116455,0.6152170599380042,0.4312395091727376,0.5313521329575451,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,10,threshold_sum,10,1.2766128901479532,1.265091324225068,0.08363922831873442,0.07281709089875221,1.2201249301433563,1.2929420210421085,1.1741877794265747,1.4493107944726944,1.2316352390872636,1.3295209979533684,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,20,coverage_minority,10,0.924508126603935,0.9289991445680068,0.04276886694055115,0.01283147989734812,0.9233319076133448,0.936163387510693,0.839606501283148,0.9923011120615911,0.8977748075278016,0.9483319076133447,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,20,coverage_majority,10,0.9056116269681065,0.9058000269142781,0.018069151328319745,0.020286637060960788,0.895673529807563,0.9159601668685238,0.8790203202799085,0.9391737316646481,0.8953034584847261,0.9163507603283542,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,20,coverage_disparity,10,0.04087874196816588,0.04473704416531726,0.02496073769125957,0.0325476706774466,0.020136539309638407,0.05268420998708501,0.00846372311032817,0.09148022658184407,0.026655780802429974,0.05607012516290448,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,20,singleton_rate,10,0.8181697205445797,0.8336063056607637,0.08717580333194176,0.07331866107073393,0.7895383355512335,0.8628569966219675,0.6199201555942266,0.941959258880131,0.7645101852799673,0.865044272699355,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,20,average_set_size,10,1.1818302794554203,1.1663936943392363,0.08717580333194178,0.07331866107073393,1.1371430033780325,1.2104616644487665,1.058040741119869,1.3800798444057734,1.1350903367796088,1.236524465144846,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,20,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,20,doubleton_rate,10,0.1818302794554202,0.16639369433923634,0.08717580333194178,0.07331866107073395,0.13714300337803256,0.21046166444876652,0.058040741119868976,0.38007984440577336,0.1349879721568226,0.2364732828334527,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,20,coverage_overall,10,0.9101340976558501,0.9104821373733237,0.017518907623493642,0.022315487767427644,0.898505476507319,0.9208209642747467,0.8827925069096121,0.9371481216091718,0.8999078718394922,0.9204933974818301,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,20,auroc,10,0.9284929132449674,0.9288039930289949,0.0025326696922889644,0.0029486919810532974,0.9271067056152416,0.9300553975962949,0.9243265012739388,0.9326213770049152,0.9269864561781335,0.9299377470619636,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,20,auprc,10,0.8284324955210802,0.8279070490705531,0.0055140314730111545,0.006103136255537045,0.825553262042791,0.831656398298328,0.8204580599949844,0.836452611525935,0.825154977486103,0.831651433906269,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,20,q_minority,10,0.8524749651551247,0.8630150631070137,0.07282993724877213,0.019774824380874634,0.846138246357441,0.8659130707383156,0.7137778997421265,0.9749516844749451,0.8077316407859325,0.8942060377821326,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,20,q_majority,10,0.39755484461784363,0.38887104392051697,0.04555216583447865,0.033293649554252625,0.37853339314460754,0.41182704269886017,0.32970303297042847,0.49748682975769043,0.37238867014646526,0.4265740033984184,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,20,threshold_gap,10,0.45492012053728104,0.46764472126960754,0.08739001678832692,0.11935184895992279,0.38606685400009155,0.5054187029600143,0.3278205096721649,0.5906204581260681,0.40259490799158815,0.5054432399198413,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,20,threshold_sum,10,1.2500298097729683,1.2404490411281586,0.08438829367560288,0.11600271984934807,1.1993959955871105,1.3153987154364586,1.0922034978866577,1.359282910823822,1.1995487159863116,1.2981799762696027,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,50,coverage_minority,10,0.9001283147989735,0.9157399486740805,0.03922375681775185,0.04843883661248938,0.8736099230111206,0.92204875962361,0.8280581693755347,0.9563729683490163,0.875875748502994,0.9218990590248076,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,50,coverage_majority,10,0.9056116269681065,0.9058000269142781,0.018069151328319745,0.020286637060960788,0.895673529807563,0.9159601668685238,0.8790203202799085,0.9391737316646481,0.8953303727627506,0.916498788857489,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,50,coverage_disparity,10,0.0402146799313306,0.03866579085902244,0.02940780516420791,0.04424389873002141,0.013180153908688763,0.05742405263871017,0.004817575184713374,0.08958413986951985,0.02313828424815976,0.05759157315451569,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,50,singleton_rate,10,0.8620841437199305,0.8589927321117822,0.0430726051756528,0.03546934179547545,0.8498055072167059,0.8852748490121813,0.775104923738356,0.921486334322858,0.8361754017811445,0.8868873477326236,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,50,average_set_size,10,1.1379158562800695,1.141007267888218,0.04307260517565283,0.03546934179547545,1.1147251509878187,1.150194492783294,1.078513665677142,1.224895076261644,1.113604258368308,1.1640805097758213,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,50,empty_rate,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,50,doubleton_rate,10,0.1379158562800696,0.14100726788821782,0.043072605175652826,0.035469341795475506,0.1147251509878186,0.1501944927832941,0.07851366567714198,0.22489507626164398,0.11370585525642338,0.16416291329716445,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,50,coverage_overall,10,0.9042993141570272,0.8997850342921486,0.011750544195068484,0.017376394717985466,0.8964070017401986,0.9137833964581841,0.8879107380489303,0.9212816050772853,0.8975634660661275,0.9113727095915651,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,50,auroc,10,0.9284929132449674,0.9288039930289949,0.0025326696922889644,0.0029486919810532974,0.9271067056152416,0.9300553975962949,0.9243265012739388,0.9326213770049152,0.9269863582570137,0.9299673160743511,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,50,auprc,10,0.8284324955210802,0.8279070490705531,0.0055140314730111545,0.006103136255537045,0.825553262042791,0.831656398298328,0.8204580599949844,0.836452611525935,0.8252071137822546,0.8316556105956363,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,50,q_minority,10,0.8120014414191246,0.8294298276305199,0.06325889952247163,0.07793763652443886,0.7661475315690041,0.8440851680934429,0.7006547451019287,0.9138924926519394,0.7737900280579925,0.8483512070029975,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,50,q_majority,10,0.39755484461784363,0.38887104392051697,0.04555216583447865,0.033293649554252625,0.37853339314460754,0.41182704269886017,0.32970303297042847,0.49748682975769043,0.37280498147010804,0.4259505987167358,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,50,threshold_gap,10,0.414446596801281,0.4377854987978935,0.09545687698308658,0.11700265109539032,0.3640388809144497,0.48104153200984,0.2546868473291397,0.5295612663030624,0.35678215548396114,0.46801245354115967,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,50,threshold_sum,10,1.2095562860369682,1.211371399462223,0.05514853577972754,0.072816651314497,1.1725020669400692,1.2453187182545662,1.1327345371246338,1.2982237190008163,1.177527170330286,1.2421299421414733,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,100,coverage_minority,10,0.9070145423438838,0.9080410607356715,0.021761923889435986,0.025235243798117923,0.8999144568006844,0.9251497005988023,0.8605645851154833,0.93071000855432,0.8935842600513257,0.9188205731394353,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,100,coverage_majority,10,0.9056116269681065,0.9058000269142781,0.018069151328319745,0.020286637060960788,0.895673529807563,0.9159601668685238,0.8790203202799085,0.9391737316646481,0.8951688870946037,0.9162696810658053,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,100,coverage_disparity,10,0.01846821381172138,0.013833484193732537,0.016455040775015133,0.012973922389950987,0.008128345074658372,0.02110226746460936,0.0009064286790626541,0.05707772412957124,0.010040641941217024,0.029072911475624214,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,100,singleton_rate,10,0.8592998259801412,0.8661070733954346,0.03785191752180904,0.0557119459514791,0.8356024158050978,0.8913143617565769,0.7799160610093152,0.8948715323984031,0.835397686559525,0.8798546422356435,across_seed_bootstrap_exploratory
openml_1590_adult,xgboost,class_conditional_cp,100,average_set_size,10,1.1407001740198588,1.1338929266045654,0.037851917521809046,0.055711945951479214,1.108685638243423,1.1643975841949021,1.1051284676015969,1.2200839389906848,1.1201143924659636,1.164152165011772,across_seed_bootstrap_exploratory
