endpoint_tag,family,dataset_id,model,aggregation,d
rq3c_cc_m50_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0047928513403736935
rq3c_cc_m50_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.010188133140376244
rq3c_cc_m50_tabpfn_minus_lr_coverage_majority,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.004192355117139346
rq3c_cc_m50_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.012109115103127056
rq3c_cc_m50_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.026463932193312167
rq3c_cc_m50_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.009466728194405648
rq3c_cc_m50_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.017102416304688905
rq3c_cc_m50_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.005976518040681988
rq3c_cc_m50_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.013635007211658012
rq3c_cc_m50_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.016728078462250086
rq3c_cc_m50_tabpfn_minus_lr_coverage_disparity,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.003039261697332385
rq3c_cc_m50_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.015781250000000014
rq3c_cc_m50_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.09827692307692307
rq3c_cc_m50_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.014246336863484699
rq3c_cc_m50_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.3737280296022201
rq3c_cc_m50_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.028600675606510383
rq3c_cc_m50_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.04513794663048395
rq3c_cc_m50_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.1847322794492606
rq3c_cc_m50_tabpfn_minus_lr_singleton_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.003939991694352161
rq3c_cc_m50_tabpfn_minus_lr_average_set_size,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.015781250000000014
rq3c_cc_m50_tabpfn_minus_lr_average_set_size,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.09827692307692307
rq3c_cc_m50_tabpfn_minus_lr_average_set_size,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.014246336863484699
rq3c_cc_m50_tabpfn_minus_lr_average_set_size,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.4085106382978724
rq3c_cc_m50_tabpfn_minus_lr_average_set_size,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.028600675606510383
rq3c_cc_m50_tabpfn_minus_lr_average_set_size,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.04513794663048395
rq3c_cc_m50_tabpfn_minus_lr_average_set_size,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.18473227944926057
rq3c_cc_m50_tabpfn_minus_lr_average_set_size,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.00393999169435213
rq3c_cc_m50_tabpfn_minus_lr_empty_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.015781249999999997
rq3c_cc_m50_tabpfn_minus_lr_empty_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.09827692307692307
rq3c_cc_m50_tabpfn_minus_lr_empty_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.014246336863484695
rq3c_cc_m50_tabpfn_minus_lr_empty_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.017391304347826087
rq3c_cc_m50_tabpfn_minus_lr_empty_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_tabpfn_minus_lr_empty_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.04513794663048394
rq3c_cc_m50_tabpfn_minus_lr_empty_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_tabpfn_minus_lr_empty_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.3911193339500463
rq3c_cc_m50_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.028600675606510396
rq3c_cc_m50_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.1847322794492606
rq3c_cc_m50_tabpfn_minus_lr_doubleton_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.003939991694352174
rq3c_cc_m50_tabpfn_minus_lr_threshold_sum,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.47201255909284096
rq3c_cc_m50_tabpfn_minus_lr_threshold_sum,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.038647134401999406
rq3c_cc_m50_tabpfn_minus_lr_threshold_sum,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.24043198343474828
rq3c_cc_m50_tabpfn_minus_lr_threshold_sum,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.43592904655918197
rq3c_cc_m50_tabpfn_minus_lr_threshold_sum,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.010275499919465724
rq3c_cc_m50_tabpfn_minus_lr_threshold_sum,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.5326184713041859
rq3c_cc_m50_tabpfn_minus_lr_threshold_sum,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.178118041005687
rq3c_cc_m50_tabpfn_minus_lr_threshold_sum,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.007486939371287971
rq3c_cc_m50_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.004248366013071903
rq3c_cc_m50_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.09770114942528735
rq3c_cc_m50_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.005180294565769428
rq3c_cc_m50_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0066246056782334525
rq3c_cc_m50_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0004704875962361132
rq3c_cc_m50_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.003061224489795933
rq3c_cc_m50_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.01385613845321797
rq3c_cc_m50_tabpfn_minus_xgb_coverage_minority,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.009924464960134249
rq3c_cc_m50_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.004790419161676651
rq3c_cc_m50_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.08978622327790974
rq3c_cc_m50_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.002619821283509327
rq3c_cc_m50_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.00013089005235604744
rq3c_cc_m50_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0011303996770286816
rq3c_cc_m50_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.004630381803411887
rq3c_cc_m50_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.006348287506029926
rq3c_cc_m50_tabpfn_minus_xgb_coverage_majority,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.007007809288943701
rq3c_cc_m50_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.004584947751555701
rq3c_cc_m50_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.029328091298768677
rq3c_cc_m50_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.015457328230134104
rq3c_cc_m50_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-1.5277387814427446e-05
rq3c_cc_m50_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.007295329175549359
rq3c_cc_m50_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.013356322220195938
rq3c_cc_m50_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.005439077771664169
rq3c_cc_m50_tabpfn_minus_xgb_coverage_disparity,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.009058780349023143
rq3c_cc_m50_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0046874999999999886
rq3c_cc_m50_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.09359999999999999
rq3c_cc_m50_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0013201798926447017
rq3c_cc_m50_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.029509713228492107
rq3c_cc_m50_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.032019654007574984
rq3c_cc_m50_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.009543193125282678
rq3c_cc_m50_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0004895461499235087
rq3c_cc_m50_tabpfn_minus_xgb_singleton_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0067691029900332185
rq3c_cc_m50_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0046874999999999886
rq3c_cc_m50_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.09359999999999999
rq3c_cc_m50_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0013201798926447017
rq3c_cc_m50_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.056521739130434775
rq3c_cc_m50_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.032019654007574984
rq3c_cc_m50_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.009543193125282678
rq3c_cc_m50_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0004895461499234921
rq3c_cc_m50_tabpfn_minus_xgb_average_set_size,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.006769102990033216
rq3c_cc_m50_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.004687499999999999
rq3c_cc_m50_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.09359999999999999
rq3c_cc_m50_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0013201798926447128
rq3c_cc_m50_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.013506012950971322
rq3c_cc_m50_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.009543193125282675
rq3c_cc_m50_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_tabpfn_minus_xgb_empty_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.04301572617946346
rq3c_cc_m50_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.032019654007574984
rq3c_cc_m50_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m50_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0004895461499235143
rq3c_cc_m50_tabpfn_minus_xgb_doubleton_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.006769102990033226
rq3c_cc_m50_tabpfn_minus_xgb_threshold_sum,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.07881087064743042
rq3c_cc_m50_tabpfn_minus_xgb_threshold_sum,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.005328482389450074
rq3c_cc_m50_tabpfn_minus_xgb_threshold_sum,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.003567323088645935
rq3c_cc_m50_tabpfn_minus_xgb_threshold_sum,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.16955014914274216
rq3c_cc_m50_tabpfn_minus_xgb_threshold_sum,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.03663082756102085
rq3c_cc_m50_tabpfn_minus_xgb_threshold_sum,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.23079360723495485
rq3c_cc_m50_tabpfn_minus_xgb_threshold_sum,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.07089514583349228
rq3c_cc_m50_tabpfn_minus_xgb_threshold_sum,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.07988415360450744
rq3c_cc_m100_xgb_minus_lr_coverage_minority,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-1.1102230246251566e-17
rq3c_cc_m100_xgb_minus_lr_coverage_minority,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_xgb_minus_lr_coverage_minority,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.00954799390553578
rq3c_cc_m100_xgb_minus_lr_coverage_minority,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0012618296529968375
rq3c_cc_m100_xgb_minus_lr_coverage_minority,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.005389221556886236
rq3c_cc_m100_xgb_minus_lr_coverage_minority,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.005306122448979611
rq3c_cc_m100_xgb_minus_lr_coverage_minority,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.005635478637101121
rq3c_cc_m100_xgb_minus_lr_coverage_minority,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.014540495174150236
rq3c_cc_m100_xgb_minus_lr_coverage_majority,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.01107784431137726
rq3c_cc_m100_xgb_minus_lr_coverage_majority,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0015439429928741145
rq3c_cc_m100_xgb_minus_lr_coverage_majority,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.005239642567018687
rq3c_cc_m100_xgb_minus_lr_coverage_majority,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.006413612565445026
rq3c_cc_m100_xgb_minus_lr_coverage_majority,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0015071995693715424
rq3c_cc_m100_xgb_minus_lr_coverage_majority,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.00016246953696180677
rq3c_cc_m100_xgb_minus_lr_coverage_majority,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0038398456343463174
rq3c_cc_m100_xgb_minus_lr_coverage_majority,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.011200164406083046
rq3c_cc_m100_xgb_minus_lr_coverage_disparity,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.009281437125748504
rq3c_cc_m100_xgb_minus_lr_coverage_disparity,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.004573280791644307
rq3c_cc_m100_xgb_minus_lr_coverage_disparity,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0028463730470546732
rq3c_cc_m100_xgb_minus_lr_coverage_disparity,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0054986209060729485
rq3c_cc_m100_xgb_minus_lr_coverage_disparity,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0020869616669538906
rq3c_cc_m100_xgb_minus_lr_coverage_disparity,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.01397851423266302
rq3c_cc_m100_xgb_minus_lr_coverage_disparity,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0008545681333334221
rq3c_cc_m100_xgb_minus_lr_coverage_disparity,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.011228157594579624
rq3c_cc_m100_xgb_minus_lr_singleton_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0046875
rq3c_cc_m100_xgb_minus_lr_singleton_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0007999999999999674
rq3c_cc_m100_xgb_minus_lr_singleton_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.011185260409110675
rq3c_cc_m100_xgb_minus_lr_singleton_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.3410730804810361
rq3c_cc_m100_xgb_minus_lr_singleton_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.052277612856996614
rq3c_cc_m100_xgb_minus_lr_singleton_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.03844414292175487
rq3c_cc_m100_xgb_minus_lr_singleton_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.1975981642019377
rq3c_cc_m100_xgb_minus_lr_singleton_rate,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.005684177740863791
rq3c_cc_m100_xgb_minus_lr_average_set_size,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0046875
rq3c_cc_m100_xgb_minus_lr_average_set_size,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0007999999999999674
rq3c_cc_m100_xgb_minus_lr_average_set_size,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.011185260409110675
rq3c_cc_m100_xgb_minus_lr_average_set_size,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.3445883441258094
rq3c_cc_m100_xgb_minus_lr_average_set_size,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.052277612856996655
rq3c_cc_m100_xgb_minus_lr_average_set_size,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.03844414292175487
rq3c_cc_m100_xgb_minus_lr_average_set_size,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.19759816420193782
rq3c_cc_m100_xgb_minus_lr_average_set_size,C_exploratory,openml_23517_numerai28_6,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.00568417774086385
rq3c_cc_m100_xgb_minus_lr_empty_rate,C_exploratory,openml_3_kr_vs_kp,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.004687500000000001
rq3c_cc_m100_xgb_minus_lr_empty_rate,C_exploratory,openml_24_mushroom,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,-0.0008000000000000021
rq3c_cc_m100_xgb_minus_lr_empty_rate,C_exploratory,openml_1486_nomao,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.01118526040911069
rq3c_cc_m100_xgb_minus_lr_empty_rate,C_exploratory,openml_1489_phoneme,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.001757631822386679
rq3c_cc_m100_xgb_minus_lr_empty_rate,C_exploratory,openml_1590_adult,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
rq3c_cc_m100_xgb_minus_lr_empty_rate,C_exploratory,openml_4534_phishingwebsite,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.03844414292175487
rq3c_cc_m100_xgb_minus_lr_empty_rate,C_exploratory,openml_23512_higgs,(pair_mean_over_10_seeds),pair_mean_over_10_seeds,0.0
